Brand,Material,Size,Compartments,Laptop Compartment,Waterproof,Style,Color,Weight Capacity (kg),Price
Under Armour,Canvas,Large,9,No,Yes,Backpack,Blue,22.86997436,81.75788987
Under Armour,Canvas,Small,3,No,Yes,Backpack,Red,25.67365555,48.06325809
Under Armour,Leather,Large,9,Yes,Yes,Tote,Green,28.47733673,40.59077013
Under Armour,Nylon,Large,7,Yes,Yes,Tote,Red,29.76146062,128.053053
Under Armour,Canvas,Large,6,No,No,Messenger,Black,28.68302594,64.13057657
Under Armour,Leather,Medium,1,No,Yes,Messenger,Pink,12.15652678,43.44901101
Under Armour,Polyester,Large,7,No,No,Tote,Red,30,22.76744544
Under Armour,Canvas,Small,10,Yes,No,Tote,Black,17.71739561,17.74034064
Under Armour,Canvas,Large,8,Yes,Yes,Messenger,Green,19.09362092,87.81407407
Under Armour,Canvas,Small,4,Yes,Yes,Backpack,Red,9.635157739,149.7772617
Under Armour,Nylon,Small,8,Yes,No,Tote,Gray,27.36470669,103.3772304
Under Armour,Canvas,Medium,7,Yes,No,Backpack,Blue,23.47469895,85.3567382
Under Armour,Nylon,Medium,8,Yes,No,Tote,Gray,27.05001639,117.0379992
Under Armour,Nylon,Large,1,Yes,No,Messenger,Blue,24.30197379,72.05613881
Under Armour,Canvas,Small,4,Yes,No,Messenger,Blue,26.03247468,93.40227085
Under Armour,Canvas,Large,9,No,Yes,Messenger,Red,15.72699522,150
Under Armour,Leather,Large,8,Yes,Yes,Messenger,Red,21.46960027,74.33205784
Under Armour,Nylon,Large,5,Yes,No,Tote,Black,29.3281749,33.78896601
Under Armour,Nylon,Large,7,Yes,Yes,Backpack,Gray,12.96386793,36.8875631
Under Armour,Polyester,Medium,5,Yes,Yes,Messenger,Green,25.41200938,109.9255795
Under Armour,Leather,Large,6,Yes,Yes,Tote,Pink,28.74418139,20.3893982
Under Armour,Polyester,Large,1,Yes,No,Tote,Pink,26.47766479,150
Under Armour,Polyester,Small,7,No,No,Backpack,Black,7.012492488,61.91724299
Under Armour,Nylon,Large,8,Yes,No,Messenger,Red,21.52799755,150
Under Armour,Leather,Large,7,Yes,No,Backpack,Blue,15.95477886,19.42778554
Under Armour,Polyester,Medium,6,No,Yes,Tote,Blue,11.98946143,22.08395812
Under Armour,Polyester,Medium,9,No,Yes,Messenger,Pink,17.88362515,46.83171217
Under Armour,Leather,Medium,2,No,Yes,Messenger,Pink,5.036532844,120.5655953
Under Armour,Leather,Medium,4,Yes,Yes,Backpack,Gray,22.71584754,56.90232057
Under Armour,Canvas,Small,2,Yes,Yes,Tote,Black,14.36952256,35.17667266
Under Armour,Leather,Small,5,Yes,Yes,Backpack,Pink,18.78155628,38.26702761
Under Armour,Canvas,Large,8,No,No,Tote,Pink,7.215080006,41.35738256
Under Armour,Canvas,Small,10,Yes,No,Tote,Green,20.99152576,18.79790428
Under Armour,Canvas,Small,10,No,No,Messenger,Blue,27.91585186,129.967771
Under Armour,Nylon,Large,1,Yes,Yes,Tote,Gray,30,101.0176102
Under Armour,Polyester,Medium,1,Yes,No,Backpack,Green,23.04788896,133.668129
Under Armour,Polyester,Large,3,Yes,Yes,Backpack,Green,28.88234028,117.7994761
Under Armour,Canvas,Small,4,Yes,Yes,Messenger,Red,12.93405239,139.948835
Under Armour,Canvas,Large,5,Yes,Yes,Tote,Black,12.03520915,71.32858312
Under Armour,Canvas,Large,5,Yes,Yes,Tote,Black,8.127822802,102.8312389
Under Armour,Nylon,Small,2,No,Yes,Tote,Green,25.30725154,135.9708738
Under Armour,Canvas,Small,3,Yes,No,Tote,Red,25.88779859,122.3909098
Under Armour,Nylon,Small,5,No,Yes,Messenger,Red,15.42821974,55.72409298
Under Armour,Nylon,Small,6,No,No,Backpack,Green,8.75919611,51.91076712
Under Armour,Leather,Medium,5,No,No,Messenger,Blue,21.97243625,48.09744126
Under Armour,Polyester,Medium,8,No,No,Messenger,Gray,28.95131111,70.87100741
Under Armour,Nylon,Small,7,Yes,No,Messenger,Red,5,101.9759083
Under Armour,Canvas,Small,5,No,No,Backpack,Red,21.84694418,133.0808092
Under Armour,Polyester,Small,3,No,No,Tote,Blue,19.89903516,127.4091324
Under Armour,Nylon,Large,6,Yes,Yes,Tote,Blue,5,30.93096741
Under Armour,Nylon,Small,9,Yes,No,Backpack,Green,21.0589249,113.7823587
Under Armour,Canvas,Medium,5,No,Yes,Backpack,Red,29.65107101,92.66381529
Under Armour,Leather,Small,10,Yes,No,Messenger,Green,18.06861359,133.7575546
Under Armour,Polyester,Large,9,No,No,Tote,Red,16.05789098,101.4054301
Under Armour,Leather,Medium,7,No,Yes,Backpack,Pink,12.40346643,99.71097195
Under Armour,Leather,Medium,2,Yes,No,Messenger,Pink,8.749041869,105.6043051
Under Armour,Leather,Medium,6,No,Yes,Backpack,Gray,27.71916846,55.63247418
Under Armour,Canvas,Medium,4,No,No,Tote,Green,16.53923255,116.8184529
Under Armour,Polyester,Small,6,Yes,Yes,Tote,Blue,12.62780453,138.5593716
Under Armour,Polyester,Small,5,Yes,Yes,Tote,Gray,8.526733454,61.41383406
Under Armour,Leather,Medium,2,No,Yes,Tote,Pink,22.28247808,139.4272343
Under Armour,Leather,Medium,6,Yes,Yes,Backpack,Black,6.853254126,27.25263453
Under Armour,Canvas,Large,9,No,No,Tote,Blue,27.26044383,72.73213651
Under Armour,Polyester,Medium,7,Yes,Yes,Tote,Pink,19.21451044,118.2116385
Under Armour,Polyester,Large,5,Yes,No,Messenger,Red,28.04695947,67.32792497
Under Armour,Leather,Large,4,Yes,No,Messenger,Blue,10.27869499,72.03540891
Under Armour,Nylon,Small,7,No,No,Tote,Black,12.92843242,76.74289286
Under Armour,Canvas,Medium,2,Yes,No,Tote,Pink,27.45188907,94.76051993
Under Armour,Nylon,Medium,3,No,Yes,Tote,Black,24.63123907,39.27152808
Under Armour,Leather,Medium,2,No,Yes,Backpack,Black,9.588328421,26.16377035
Under Armour,Nylon,Large,8,Yes,No,Messenger,Red,15.62453603,150
Under Armour,Leather,Medium,9,No,No,Tote,Pink,7.32056235,116.2887133
Under Armour,Nylon,Medium,10,No,No,Messenger,Gray,5,129.2236071
Under Armour,Canvas,Large,3,No,Yes,Backpack,Gray,27.0746972,68.7849249
Under Armour,Nylon,Medium,9,No,No,Tote,Blue,5.093384181,61.40509206
Under Armour,Polyester,Large,6,Yes,Yes,Tote,Blue,8.658313778,140.1043573
Under Armour,Leather,Small,10,No,No,Backpack,Pink,6.417658373,112.8557931
Under Armour,Nylon,Small,9,No,Yes,Tote,Black,27.34167235,137.320397
Under Armour,Nylon,Medium,2,No,Yes,Backpack,Green,28.201506,32.32691352
Under Armour,Canvas,Medium,4,Yes,Yes,Tote,Pink,28.46949613,84.50205955
Under Armour,Polyester,Large,3,No,No,Messenger,Pink,28.73748626,89.2621265
Under Armour,Nylon,Medium,1,Yes,Yes,Backpack,Black,26.11758706,65.67801266
Under Armour,Leather,Large,10,No,Yes,Tote,Red,23.30862312,92.72057716
Under Armour,Polyester,Small,10,Yes,Yes,Tote,Blue,26.65431156,123.3846031
Under Armour,Canvas,Large,4,Yes,No,Messenger,Black,30,93.47382889
Under Armour,Canvas,Large,9,No,Yes,Backpack,Pink,22.46314209,40.16384944
Under Armour,Leather,Small,7,No,Yes,Backpack,Black,26.25932673,129.8137206
Under Armour,Canvas,Medium,8,Yes,No,Messenger,Red,6.858714675,16.89721834
Under Armour,Nylon,Large,3,No,No,Backpack,Pink,22.90584857,107.1097932
Under Armour,Leather,Small,6,No,No,Tote,Green,22.66326219,101.3807447
Under Armour,Polyester,Large,7,No,Yes,Backpack,Red,24.9227891,92.37869643
Under Armour,Leather,Small,9,No,No,Messenger,Red,27.18231601,111.2331661
Under Armour,Polyester,Medium,10,Yes,No,Messenger,Black,8.267862363,130.0876357
Under Armour,Canvas,Large,8,No,Yes,Messenger,Blue,11.19228188,45.64989541
Under Armour,Polyester,Small,7,Yes,No,Tote,Gray,14.11670139,97.82494771
Under Armour,Nylon,Large,6,Yes,Yes,Messenger,Gray,7.577156486,150
Under Armour,Leather,Small,5,Yes,Yes,Messenger,Green,12.12613462,123.8440822
Under Armour,Leather,Large,7,No,No,Tote,Red,8.788599256,130.9003313
Under Armour,Nylon,Small,3,No,Yes,Messenger,Blue,7.581001839,57.94072781
Under Armour,Polyester,Small,6,No,No,Backpack,Gray,7.871456948,98.59745412
Under Armour,Polyester,Medium,8,Yes,Yes,Messenger,Gray,16.68292082,145.2466911
Under Armour,Nylon,Medium,8,No,Yes,Backpack,Pink,17.4437106,42.38322774
Under Armour,Nylon,Small,3,No,Yes,Messenger,Pink,18.20450038,118.9718335
Under Armour,Canvas,Large,2,Yes,Yes,Tote,Pink,16.23767845,97.03963243
Under Armour,Polyester,Small,9,Yes,Yes,Messenger,Gray,11.35946726,125.4062071
Under Armour,Canvas,Medium,1,No,Yes,Tote,Black,6.481256072,119.6175313
Under Armour,Leather,Small,4,No,Yes,Tote,Gray,21.97234545,34.17539205
Under Armour,Canvas,Large,7,No,No,Tote,Red,13.79196093,80.12066216
Under Armour,Canvas,Small,7,No,No,Tote,Gray,14.06772915,74.2007623
Under Armour,Nylon,Small,6,Yes,No,Backpack,Black,5.947721361,22.13281134
Under Armour,Leather,Small,2,No,No,Backpack,Red,28.46178537,91.53869968
Under Armour,Polyester,Small,6,No,Yes,Messenger,Pink,5,75.6293381
Under Armour,Leather,Medium,3,No,No,Backpack,Pink,12.65513234,49.83993355
Under Armour,Leather,Medium,3,No,No,Tote,Red,15.61059883,24.050529
Under Armour,Leather,Small,3,Yes,No,Messenger,Blue,11.57044557,89.20731037
Under Armour,Nylon,Medium,8,Yes,Yes,Messenger,Red,7.5302923,101.8039056
Under Armour,Nylon,Large,4,No,No,Messenger,Blue,17.97392703,121.7260921
Under Armour,Nylon,Small,7,No,No,Messenger,Red,14.97965925,59.80722756
Under Armour,Canvas,Medium,10,No,No,Messenger,Black,28.06286799,19.80660927
Under Armour,Polyester,Small,3,Yes,Yes,Tote,Red,5.907906355,76.20245301
Under Armour,Canvas,Large,1,Yes,Yes,Messenger,Pink,28.93409022,40.86244286
Under Armour,Nylon,Small,7,Yes,Yes,Tote,Pink,13.39357148,119.1585816
Under Armour,Canvas,Large,3,Yes,Yes,Tote,Red,8.921024006,61.32605163
Under Armour,Leather,Large,6,Yes,No,Tote,Blue,12.72037135,136.7733962
Under Armour,Leather,Medium,6,No,Yes,Backpack,Green,20.15634356,50.74445529
Under Armour,Polyester,Small,4,Yes,No,Backpack,Pink,24.04867182,132.5895312
Under Armour,Polyester,Medium,6,No,No,Tote,Pink,14.19432899,77.77967706
Under Armour,Canvas,Medium,8,No,Yes,Tote,Pink,11.63427382,116.2449697
Under Armour,Leather,Large,7,Yes,No,Tote,Blue,5.564431703,36.15279564
Under Armour,Leather,Large,2,No,No,Tote,Blue,24.80376994,62.06502926
Under Armour,Canvas,Medium,8,Yes,No,Messenger,Black,28.14358278,144.9990302
Under Armour,Nylon,Large,3,Yes,No,Messenger,Gray,27.20651322,114.3882846
Under Armour,Leather,Small,3,Yes,No,Backpack,Gray,23.16266927,111.0596417
Under Armour,Leather,Small,7,No,Yes,Messenger,Pink,17.70345622,107.7309989
Under Armour,Canvas,Large,10,No,No,Messenger,Green,12.56957968,87.78463388
Under Armour,Canvas,Medium,9,No,No,Messenger,Green,12.41939779,141.0763259
Under Armour,Canvas,Large,7,No,No,Backpack,Gray,30,55.66378498
Under Armour,Leather,Medium,1,No,Yes,Backpack,Red,12.871546,52.68273891
Under Armour,Leather,Small,7,No,No,Backpack,Blue,7.420451255,72.4359734
Under Armour,Leather,Large,8,Yes,No,Tote,Red,29.4867353,92.18920788
Under Armour,Leather,Large,8,Yes,No,Backpack,Red,15.44150401,89.29723362
Under Armour,Polyester,Large,8,Yes,Yes,Tote,Green,19.54028575,123.2436449
Under Armour,Polyester,Medium,8,No,Yes,Backpack,Gray,16.91015306,145.3375257
Under Armour,Polyester,Medium,1,No,Yes,Backpack,Blue,23.54972129,16.62678651
Under Armour,Leather,Large,1,Yes,Yes,Messenger,Gray,22.89322906,88.77693744
Under Armour,Nylon,Large,8,No,Yes,Messenger,Pink,30,106.559621
Under Armour,Leather,Large,4,Yes,Yes,Messenger,Pink,8.183822628,80.56275368
Under Armour,Polyester,Large,7,No,No,Messenger,Pink,7.706116286,15.46686048
Under Armour,Polyester,Small,4,Yes,No,Messenger,Pink,14.99233976,90.93261324
Under Armour,Polyester,Large,3,No,No,Messenger,Pink,27.19787999,95.66937945
Under Armour,Nylon,Small,1,Yes,No,Messenger,Green,12.03607134,136.141382
Under Armour,Canvas,Small,9,Yes,No,Backpack,Gray,8.798576944,120.2487923
Under Armour,Nylon,Large,3,No,Yes,Tote,Green,7.275886841,100.4824048
Under Armour,Nylon,Small,4,Yes,Yes,Backpack,Black,10.55907482,90.98929384
Under Armour,Leather,Small,6,Yes,No,Backpack,Green,8.120431272,32.31021525
Under Armour,Leather,Large,10,Yes,Yes,Messenger,Red,5.681787728,143.647394
Under Armour,Canvas,Large,1,Yes,No,Backpack,Gray,18.44371925,29.44789941
Under Armour,Nylon,Large,1,No,Yes,Backpack,Gray,28.67936384,131.2281203
Under Armour,Polyester,Large,4,No,No,Messenger,Gray,18.34465132,51.00536191
Under Armour,Nylon,Medium,5,Yes,No,Tote,Pink,18.47332325,66.85057145
Under Armour,Canvas,Medium,9,Yes,No,Backpack,Gray,17.93928925,70.25957127
Under Armour,Nylon,Medium,2,Yes,No,Backpack,Gray,17.40525526,73.6685711
Under Armour,Nylon,Small,8,Yes,Yes,Tote,Gray,30,45.82006572
Under Armour,Canvas,Medium,9,Yes,Yes,Tote,Blue,10.62504503,37.28788632
Under Armour,Leather,Medium,2,Yes,Yes,Tote,Gray,16.75758406,48.94676095
Under Armour,Leather,Medium,4,Yes,Yes,Backpack,Red,22.8901231,60.60563558
Under Armour,Leather,Small,8,Yes,Yes,Messenger,Red,20.82628897,89.81029919
Under Armour,Canvas,Small,9,No,Yes,Tote,Black,18.94062574,67.45705416
Under Armour,Canvas,Large,10,Yes,No,Backpack,Pink,26.45073895,110.4387316
Under Armour,Leather,Large,3,No,No,Backpack,Green,25.07433032,130.2193658
Under Armour,Leather,Large,5,No,Yes,Messenger,Gray,15.93752407,150
Under Armour,Canvas,Small,4,Yes,No,Backpack,Blue,19.72598466,128.4961435
Under Armour,Canvas,Large,1,Yes,No,Tote,Blue,29.16932594,64.30871412
Under Armour,Leather,Medium,3,Yes,No,Tote,Black,16.33994572,70.10547445
Under Armour,Nylon,Small,3,Yes,Yes,Backpack,Red,6.277260597,72.30795825
Under Armour,Canvas,Large,6,No,Yes,Tote,Blue,9.181596541,73.98312747
Under Armour,Leather,Large,7,No,Yes,Backpack,Gray,12.08593248,93.5352763
Under Armour,Canvas,Large,1,No,Yes,Tote,Black,14.99026843,132.8915955
Under Armour,Leather,Small,9,No,No,Backpack,Green,10.5844269,57.74309406
Under Armour,Canvas,Large,1,No,No,Backpack,Black,15.9010121,143.549108
Under Armour,Leather,Large,1,No,No,Messenger,Gray,21.21759729,93.16067957
Under Armour,Nylon,Large,7,No,No,Messenger,Red,9.513664757,61.16481
Under Armour,Leather,Medium,6,Yes,Yes,Tote,Red,16.3103984,36.5519476
Under Armour,Leather,Large,5,No,Yes,Tote,Red,25.33119236,128.2302462
Under Armour,Leather,Large,2,Yes,No,Tote,Black,25.50328812,125.7428832
Under Armour,Canvas,Small,10,No,Yes,Tote,Red,11.37796483,47.93162804
Under Armour,Canvas,Medium,3,Yes,Yes,Backpack,Green,26.90355203,133.2339931
Under Armour,Leather,Large,1,No,Yes,Messenger,Green,5,133.1989418
Under Armour,Nylon,Large,2,No,Yes,Tote,Pink,28.39924095,31.81537968
Under Armour,Leather,Medium,8,Yes,No,Tote,Pink,23.38110256,110.1744147
Under Armour,Canvas,Medium,7,Yes,Yes,Backpack,Green,22.01444444,55.29984205
Under Armour,Polyester,Medium,5,No,Yes,Backpack,Red,13.42540958,111.725272
Under Armour,Nylon,Large,8,Yes,Yes,Backpack,Pink,11.80369572,144.1190015
Under Armour,Leather,Small,10,No,Yes,Backpack,Green,26.36238877,34.68987332
Under Armour,Polyester,Medium,7,Yes,Yes,Messenger,Blue,13.70618623,40.01182406
Under Armour,Canvas,Small,9,Yes,No,Messenger,Gray,14.61113196,83.8730716
Under Armour,Canvas,Small,2,Yes,Yes,Messenger,Gray,26.80475435,61.82819181
Under Armour,Polyester,Large,4,Yes,No,Messenger,Green,15.34394281,83.84943344
Under Armour,Leather,Medium,4,No,Yes,Messenger,Pink,29.99910734,149.6382349
Under Armour,Canvas,Small,2,No,No,Messenger,Green,7.933426821,108.432225
Under Armour,Leather,Small,5,No,No,Backpack,Gray,22.59272008,128.0187812
Under Armour,Polyester,Large,9,No,Yes,Messenger,Red,29.25790482,54.7348961
Under Armour,Leather,Small,10,No,Yes,Messenger,Red,27.21473297,88.14827015
Under Armour,Nylon,Large,7,No,No,Backpack,Black,8.491856916,52.01211226
Under Armour,Polyester,Large,10,Yes,Yes,Tote,Green,16.18967746,125.803981
Under Armour,Canvas,Medium,3,No,No,Tote,Pink,8.192903,128.1909115
Under Armour,Canvas,Medium,6,Yes,No,Tote,Black,28.23260784,130.577842
Under Armour,Nylon,Large,10,No,Yes,Messenger,Black,8.732207773,86.63084526
Under Armour,Nylon,Medium,5,No,No,Messenger,Black,22.09827491,42.68384854
Under Armour,Canvas,Large,5,No,Yes,Tote,Blue,6.908553597,89.17286589
Under Armour,Polyester,Small,1,Yes,Yes,Tote,Green,21.79107684,68.46124615
Under Armour,Canvas,Small,3,Yes,Yes,Tote,Black,12.60753754,41.22530171
Under Armour,Nylon,Small,5,No,Yes,Tote,Green,24.40761145,145.9693425
Under Armour,Nylon,Small,6,No,Yes,Messenger,Blue,6.461424429,83.58986008
Under Armour,Polyester,Small,2,No,Yes,Backpack,Red,11.38948674,110.6714121
Under Armour,Leather,Medium,8,No,Yes,Backpack,Red,23.13349222,49.89091605
Under Armour,Polyester,Medium,3,No,No,Backpack,Green,30,86.02569586
Under Armour,Canvas,Small,8,Yes,Yes,Backpack,Gray,11.10322989,107.3845019
Under Armour,Leather,Small,10,No,No,Backpack,Pink,16.54019524,57.52804116
Under Armour,Leather,Small,2,Yes,Yes,Messenger,Red,10.41988508,46.95595659
Under Armour,Leather,Medium,10,Yes,Yes,Backpack,Black,14.2317939,78.00057231
Under Armour,Canvas,Small,7,No,Yes,Messenger,Red,29.94744775,52.54207318
Under Armour,Leather,Small,3,Yes,No,Backpack,Red,13.0460632,79.35412981
Under Armour,Leather,Small,7,Yes,No,Backpack,Green,11.90351675,44.54264282
Under Armour,Leather,Large,10,Yes,Yes,Backpack,Gray,12.22047499,60.76243231
Under Armour,Polyester,Small,10,Yes,Yes,Messenger,Red,21.29142868,130.8671022
Under Armour,Polyester,Small,9,Yes,No,Backpack,Pink,28.01391604,110.7551577
Under Armour,Polyester,Small,6,No,Yes,Messenger,Pink,5.465290135,90.64321321
Under Armour,Polyester,Small,5,No,No,Messenger,Blue,19.03444551,96.31071013
Under Armour,Nylon,Large,8,Yes,No,Messenger,Pink,22.93270314,119.6225367
Under Armour,Nylon,Small,1,Yes,No,Tote,Gray,8.566229242,19.24584276
Under Armour,Polyester,Medium,6,Yes,No,Tote,Gray,22.14302406,63.39894404
Under Armour,Polyester,Large,6,Yes,Yes,Tote,Pink,19.77700631,96.41945974
Under Armour,Canvas,Small,2,No,Yes,Messenger,Green,24.53141844,132.6754301
Under Armour,Canvas,Small,8,No,Yes,Messenger,Green,16.63202912,77.38619663
Under Armour,Canvas,Small,8,No,No,Messenger,Black,13.16129032,127.4513923
Under Armour,Nylon,Small,6,No,Yes,Messenger,Red,13.34069335,150
Under Armour,Nylon,Small,10,Yes,Yes,Tote,Gray,8.181694655,18.90427672
Under Armour,Polyester,Large,3,Yes,No,Tote,Gray,27.45417482,94.3815571
Under Armour,Leather,Medium,9,Yes,Yes,Tote,Black,27.09952223,95.42244779
Under Armour,Polyester,Medium,6,Yes,Yes,Messenger,Green,26.74486964,68.85310553
Under Armour,Canvas,Large,1,No,No,Messenger,Black,19.45221381,16.47824132
Under Armour,Polyester,Medium,3,Yes,No,Tote,Black,5,24.94158021
Under Armour,Leather,Medium,4,Yes,Yes,Backpack,Blue,17.02092272,33.4049191
Under Armour,Canvas,Small,5,No,Yes,Messenger,Green,5.403600075,67.19345404
Under Armour,Nylon,Small,6,No,Yes,Messenger,Black,21.93061062,46.73197657
Under Armour,Canvas,Small,4,Yes,No,Messenger,Black,24.5227987,100.7640826
Under Armour,Nylon,Medium,4,Yes,No,Messenger,Green,18.02854543,112.1232195
Under Armour,Leather,Large,5,Yes,Yes,Tote,Red,7.410477317,122.431733
Under Armour,Canvas,Medium,7,Yes,Yes,Messenger,Black,22.98026545,98.30795075
Under Armour,Nylon,Large,2,No,Yes,Backpack,Gray,27.09714271,105.37732
Under Armour,Leather,Small,9,Yes,No,Messenger,Blue,15.76302723,76.80857867
Under Armour,Leather,Large,7,Yes,No,Messenger,Blue,29.05593588,148.9302399
Under Armour,Nylon,Small,5,No,Yes,Messenger,Pink,26.37974836,130.378597
Under Armour,Nylon,Small,8,Yes,No,Backpack,Blue,19.72625345,105.5962041
Under Armour,Canvas,Medium,7,No,No,Messenger,Gray,6.162124827,80.81381113
Under Armour,Nylon,Medium,3,No,No,Backpack,Gray,19.01268684,118.6713299
Under Armour,Polyester,Large,2,No,Yes,Tote,Gray,24.3540357,21.71035381
Under Armour,Canvas,Small,8,No,Yes,Tote,Gray,7.917542059,143.1716313
Under Armour,Polyester,Small,9,Yes,Yes,Backpack,Black,16.87871659,19.60570642
Under Armour,Polyester,Small,6,Yes,No,Tote,Red,27.79402126,142.6076152
Under Armour,Leather,Small,8,Yes,Yes,Messenger,Black,15.41732507,97.09228929
Under Armour,Polyester,Medium,3,No,No,Tote,Gray,5,51.57696338
Under Armour,Leather,Small,1,Yes,No,Tote,Pink,20.47667926,139.185104
Under Armour,Canvas,Medium,5,No,No,Tote,Blue,22.74004108,72.33315074
Under Armour,Leather,Medium,9,No,Yes,Tote,Black,27.16804903,74.80098283
Under Armour,Canvas,Medium,3,No,No,Backpack,Blue,30,15.36333717
Under Armour,Leather,Medium,9,Yes,Yes,Tote,Pink,9.007843671,136.119953
Under Armour,Nylon,Medium,9,No,Yes,Messenger,Pink,27.60700547,56.0141258
Under Armour,Polyester,Medium,5,Yes,No,Messenger,Black,11.93868347,25.36687861
Under Armour,Leather,Medium,6,Yes,No,Tote,Black,20.05535694,99.95630452
Under Armour,Polyester,Large,1,No,No,Tote,Blue,11.12672156,60.31598878
Under Armour,Polyester,Large,8,No,No,Tote,Pink,15.67262146,56.61883698
Under Armour,Canvas,Large,1,Yes,No,Tote,Pink,7.793164606,116.5633688
Under Armour,Nylon,Medium,10,Yes,Yes,Backpack,Green,27.02982845,112.4758957
Under Armour,Polyester,Large,7,No,Yes,Messenger,Pink,17.5779811,101.9026612
Under Armour,Leather,Large,7,Yes,Yes,Tote,Blue,25.97766294,108.7412017
Under Armour,Polyester,Large,5,Yes,No,Tote,Black,18.9773058,128.316127
Under Armour,Polyester,Large,7,Yes,No,Messenger,Gray,7.448901655,111.8119704
Under Armour,Leather,Medium,1,Yes,No,Tote,Blue,12.60399015,34.59733912
Under Armour,Nylon,Large,1,No,No,Messenger,Gray,22.38813758,91.30942722
